device,rmean,length,model,error,std,srate,q75,q90
d884,22,5,0,0.12954730428036093,0.11387795474085959,0.581151832460733,0.1849522502336594,0.2844988969822645
all,22,5,0,0.12948325320141535,0.10131401316697121,0.9083769633507853,0.18386898875421384,0.2620765274750433
a650,23,5,0,0.1318027239823229,0.11305879648234396,0.5497382198952879,0.17693669990203653,0.29320240717213925
38b8,23,5,0,0.11615215397216758,0.10253646123431093,0.43455497382198954,0.16444795381056054,0.24405662997569424
14df,23,5,0,0.1405125035916889,0.11275700138856047,0.6335078534031413,0.19884656740251191,0.28614855679679757
d884,23,5,0,0.12574710279050666,0.10448048638779513,0.5418848167539267,0.17826507156416926,0.2706074249840047
all,23,5,0,0.13175318537749262,0.09894905996825815,0.8926701570680629,0.18934927807363056,0.26975824419501687
a650,24,5,0,0.12360945962870416,0.10554237652867941,0.4738219895287958,0.17236593792202454,0.268775824738101
38b8,24,5,0,0.11279738495577109,0.10249038588707525,0.40575916230366493,0.15789865937435865,0.24270699998364953
14df,24,5,0,0.13992656572799084,0.11428752645018082,0.6178010471204188,0.20317764238207034,0.2903171269781904
d884,24,5,0,0.1463717485183687,0.11957745290888587,0.5314136125654451,0.20757654564222436,0.3281265868740177
all,24,5,0,0.13122806761406025,0.10165780998996136,0.8691099476439791,0.19013295032115587,0.2683725220034823
a650,25,5,0,0.13113099580052606,0.10839637260176521,0.4476439790575916,0.1830644443213666,0.2778383650339076
38b8,25,5,0,0.12074873403559981,0.10512593223056745,0.39267015706806285,0.16593096487815595,0.2569076789020124
14df,25,5,0,0.14808050898632014,0.11081141813339568,0.6047120418848168,0.21179091048515528,0.29630824134683964
d884,25,5,0,0.15856644141763143,0.12850470283724919,0.5209424083769634,0.220898801881014,0.34397071329935697
all,25,5,0,0.15095055260838797,0.11668327492832248,0.8586387434554974,0.21097269711807998,0.31131952589821305
a650,26,5,0,0.12355285549197915,0.10251072110598099,0.41361256544502617,0.1671537694537087,0.25338337706182984
38b8,26,5,0,0.12383698538761165,0.10218759129953128,0.35340314136125656,0.1738515229543945,0.26533575630802736
14df,26,5,0,0.1485824888393946,0.11602834720751816,0.5890052356020943,0.20673067152175023,0.30576949993935315
d884,26,5,0,0.14218014592191996,0.11952489340460622,0.5130890052356021,0.1965562393367279,0.3177262007804739
all,26,5,0,0.13444518321456655,0.10831166864402993,0.8507853403141361,0.19622623859819263,0.28306817204091006
a650,27,5,0,0.14009150999367798,0.11124717673502803,0.38481675392670156,0.19864864957493583,0.28249245717903276
38b8,27,5,0,0.1280487496273977,0.11071880141492413,0.32460732984293195,0.17337699933449624,0.27556659221555907
14df,27,5,0,0.14595413912640628,0.10915810568228843,0.5732984293193717,0.2138101971076095,0.29749669497381015
d884,27,5,0,0.15635888797731914,0.13332280742099373,0.4869109947643979,0.22308348904525416,0.3659749809903857
all,27,5,0,0.16075124345191338,0.12197821028532409,0.819371727748691,0.2326034642474763,0.32237627836822313
a650,28,5,0,0.11963720280210668,0.09922116094751746,0.36910994764397903,0.1639081843937547,0.24722609945666674
38b8,28,5,0,0.12908201677020806,0.09599831939155667,0.306282722513089,0.18827039272428026,0.26720116978932673
14df,28,5,0,0.16098603461826563,0.12691348100528765,0.5680628272251309,0.23521976167541966,0.3269094524472007
d884,28,5,0,0.15581677844695932,0.12252315043365551,0.468586387434555,0.22137668999018933,0.3194901727998617
all,28,5,0,0.1300433931291508,0.1056311231508175,0.8115183246073299,0.19819255630142366,0.27523850849727827
a650,29,5,0,0.138169339014442,0.09088508453141443,0.34554973821989526,0.18366168123778914,0.25385832898959076
38b8,29,5,0,0.11860328643526763,0.09452946221703855,0.3010471204188482,0.15799606101226196,0.25760183131696535
14df,29,5,0,0.1609507629908704,0.11735831907055137,0.5445026178010471,0.23351142684580065,0.32563570583613893
d884,29,5,0,0.16854341219191943,0.13677308354825385,0.43717277486910994,0.25131505454373043,0.3683796472803561
all,29,5,0,0.15312829005250517,0.11552043221090426,0.7905759162303665,0.2125186710948183,0.28685399473642886
a650,30,5,0,0.13510004970850809,0.1023810272301827,0.3193717277486911,0.18306632507010218,0.2580417093157038
38b8,30,5,0,0.12892501355154895,0.08898876168690925,0.2774869109947644,0.17658190302691817,0.23609945658939413
14df,30,5,0,0.15267829753915713,0.11726887766725841,0.5314136125654451,0.2328183799014112,0.316781543329307
d884,30,5,0,0.17669175748124533,0.14252768839785998,0.4083769633507853,0.2651424555724099,0.3894656303892234
all,30,5,0,0.1450542740107252,0.109512748023753,0.7643979057591623,0.20274338777156362,0.2803965133006001
a650,31,5,0,0.13623528921145855,0.09453347526607382,0.28534031413612565,0.17860864101638593,0.2594243785231314
38b8,31,5,0,0.12434415481137222,0.0945125172116063,0.25654450261780104,0.175588172005665,0.2561485763304286
14df,31,5,0,0.15824105992614526,0.11492808815350915,0.5052356020942408,0.22751664199121996,0.32796458955609364
d884,31,5,0,0.1926055606696382,0.13282412875217775,0.387434554973822,0.270986959191435,0.4076955003601184
all,31,5,0,0.1833929787628032,0.1244536996731927,0.7329842931937173,0.257919626376675,0.39351133105587954
a650,0,6,0,0.28028031800160746,0.16051888810844195,0.5157068062827225,0.4016529508637912,0.493228966241891
38b8,0,6,0,0.21293336289581422,0.13192952437317054,0.450261780104712,0.298702036556622,0.39701364891770474
14df,0,6,0,0.1577409849719796,0.11092436184541953,0.6832460732984293,0.23195936870835665,0.3144756131044414
d884,0,6,0,0.1857500237421327,0.13135907269038713,0.6335078534031413,0.26621690210514637,0.37006436782722296
all,0,6,0,0.1934304285675508,0.13281115697824458,0.8219895287958116,0.2773464444005429,0.38104517231479984
a650,1,6,0,0.28028031800160746,0.16051888810844195,0.5157068062827225,0.4016529508637912,0.493228966241891
38b8,1,6,0,0.21293336289581422,0.13192952437317054,0.450261780104712,0.298702036556622,0.39701364891770474
14df,1,6,0,0.1577409849719796,0.11092436184541953,0.6832460732984293,0.23195936870835665,0.3144756131044414
d884,1,6,0,0.1857500237421327,0.13135907269038713,0.6335078534031413,0.26621690210514637,0.37006436782722296
all,1,6,0,0.1934304285675508,0.13281115697824458,0.8219895287958116,0.2773464444005429,0.38104517231479984
a650,2,6,0,0.2487810397089984,0.13697616523804276,0.5785340314136126,0.34932985500580427,0.4294893778687901
38b8,2,6,0,0.19847943592722456,0.11904123016836926,0.4973821989528796,0.283663306800964,0.360524089935974
14df,2,6,0,0.16406953516046768,0.1170746313245626,0.743455497382199,0.23551453101276087,0.3317441455361776
d884,2,6,0,0.18414767104349355,0.1297239901333095,0.693717277486911,0.27336647232995004,0.37086468429456737
all,2,6,0,0.18484795238063612,0.12540363154537146,0.8743455497382199,0.26910959507715715,0.3621385033161654
a650,3,6,0,0.2181543029399151,0.13018009713847492,0.662303664921466,0.3126082647009536,0.39512283647050517
38b8,3,6,0,0.17012542535984454,0.11265445091616132,0.5549738219895288,0.2464413958753384,0.32532403865696585
14df,3,6,0,0.15326109744219066,0.12132818245627187,0.7905759162303665,0.21828492499013613,0.31399455335040805
d884,3,6,0,0.14903797910296457,0.11245960948434527,0.7382198952879581,0.2193662532344876,0.310164838455859
all,3,6,0,0.16640047561322618,0.11777647566238253,0.9214659685863874,0.2453843881510476,0.3359742192696745
a650,4,6,0,0.18140538792451205,0.11643120607735025,0.7513089005235603,0.26185170971748584,0.34298405933125775
38b8,4,6,0,0.16217320113925013,0.11555320718336932,0.5680628272251309,0.22933426173450872,0.31018265661842725
14df,4,6,0,0.1368649816083242,0.10989383085125666,0.8219895287958116,0.19371422949597022,0.2819965590933059
d884,4,6,0,0.1436600115050321,0.10788960574204712,0.7958115183246073,0.20832078940002985,0.29616053856367025
all,4,6,0,0.15165607817911067,0.10903112528545976,0.9424083769633508,0.22072670308829076,0.30649173395669493
a650,5,6,0,0.16293316876351308,0.11159379055915554,0.8036649214659686,0.235495120100285,0.32151099731818056
38b8,5,6,0,0.15508836857560154,0.10719241624675699,0.6204188481675392,0.22225176758164394,0.29691548301854925
14df,5,6,0,0.12870888355690838,0.10599172355753318,0.8534031413612565,0.1848927267357023,0.270074257444352
d884,5,6,0,0.14291733247526064,0.1122086924111436,0.8403141361256544,0.20582237297906233,0.30163039089169813
all,5,6,0,0.14324625692897938,0.10476912318838498,0.9712041884816754,0.2089323154385211,0.29292406221812406
a650,6,6,0,0.1440166075033922,0.10546445737695744,0.7984293193717278,0.20571958595310327,0.288781658861778
38b8,6,6,0,0.16202401113961756,0.12410585808799231,0.612565445026178,0.22481008207755296,0.3155195621996024
14df,6,6,0,0.11575048715700197,0.09193725709357128,0.837696335078534,0.16419215788984615,0.23940326217795
d884,6,6,0,0.1373288030442653,0.10701165329570536,0.8455497382198953,0.1974509177299254,0.28080213709211943
all,6,6,0,0.134337826420583,0.10053839984521944,0.9685863874345549,0.19429649789152387,0.27494364640879887
a650,7,6,0,0.13729878266211898,0.0999077912450349,0.7958115183246073,0.19728374016071548,0.27446576350922
38b8,7,6,0,0.15884674802138557,0.13260812134705705,0.612565445026178,0.22382988001228266,0.33524621821771033
14df,7,6,0,0.11178359190950166,0.08856258740153279,0.8219895287958116,0.16117786925383215,0.2334033478194566
d884,7,6,0,0.13936718439029291,0.10407621758871619,0.8036649214659686,0.20064736375532632,0.2885780766856592
all,7,6,0,0.1291610980259822,0.10067544688099336,0.9685863874345549,0.18691163870585897,0.27340593440845967
a650,8,6,0,0.12293122428787621,0.0988622699531726,0.7801047120418848,0.17518150293530688,0.2563056993049634
38b8,8,6,0,0.14664503178076183,0.1122596761209511,0.6178010471204188,0.20721106033811956,0.29290099318542395
14df,8,6,0,0.10658391523511569,0.08968695383574962,0.8350785340314136,0.14769208221677332,0.21515581620464824
d884,8,6,0,0.12839393684519043,0.10707219681071176,0.806282722513089,0.1816621703518412,0.2731652632609541
all,8,6,0,0.12158955434658408,0.09760293917717378,0.9685863874345549,0.17151206327873714,0.2552335357514248
a650,9,6,0,0.12037277174548981,0.09971971853440366,0.774869109947644,0.16807266374191526,0.24961846533449666
38b8,9,6,0,0.13671762865836856,0.10815077885473698,0.6047120418848168,0.1952693868000729,0.28123821426627504
14df,9,6,0,0.1054568642941384,0.08988029064574944,0.8141361256544503,0.1469239823652202,0.2269461944075265
d884,9,6,0,0.12163969112063974,0.09698370313963266,0.7853403141361257,0.1761901976341193,0.25877193541292753
all,9,6,0,0.1140453593819749,0.09265754298421883,0.9502617801047121,0.16226298272731748,0.2418169635503898
a650,10,6,0,0.10546533918746762,0.08420789335919744,0.7513089005235603,0.1510772882569551,0.22250359632997083
38b8,10,6,0,0.12168074983071017,0.1032425539900481,0.5916230366492147,0.16568310880459058,0.24264614227772996
14df,10,6,0,0.10390550534830247,0.0952749098485096,0.7905759162303665,0.14218024679538105,0.21945743356966405
d884,10,6,0,0.12538444828299364,0.09498051778347825,0.743455497382199,0.18101309409912522,0.2582076595575107
all,10,6,0,0.10822911752334277,0.08475706156023298,0.9607329842931938,0.1548617156318241,0.2264643039172594
a650,11,6,0,0.11212034282066437,0.0866640870443163,0.725130890052356,0.15818034153157978,0.2317891414294867
38b8,11,6,0,0.1242142205555352,0.10594473152425361,0.5732984293193717,0.1667209771861785,0.2471814895947662
14df,11,6,0,0.10216252572989874,0.09323986353363624,0.7722513089005235,0.13821930609376556,0.21294421952738685
d884,11,6,0,0.12653091338966554,0.09933408951917352,0.7068062827225131,0.18171287562631602,0.2595382313712756
all,11,6,0,0.11145437274196547,0.09012983010752543,0.9319371727748691,0.15570296035842096,0.23041940001331707
a650,14,6,0,0.10267109217536599,0.08480026151826657,0.599476439790576,0.1524111841779519,0.22163924449170258
38b8,14,6,0,0.10728539572043878,0.0936104222284844,0.4607329842931937,0.14180180149466,0.22166616164253558
14df,14,6,0,0.09698435561091857,0.09264065765189457,0.7068062827225131,0.12959874758708595,0.20293313919730524
d884,14,6,0,0.1256848279753359,0.10740003705521578,0.6256544502617801,0.18000827029414046,0.2776440107253841
all,14,6,0,0.10690313509299676,0.08982739840478286,0.9240837696335078,0.14764033796272313,0.2258050342214879
a650,12,6,0,0.10893766570687632,0.08639459190000491,0.7041884816753927,0.15524131680185665,0.2340384662568393
38b8,12,6,0,0.1284958799143789,0.11460065324417851,0.5314136125654451,0.17943854439009543,0.2687478580316077
14df,12,6,0,0.10168281952964761,0.0925170731978059,0.7486910994764397,0.13993512136203207,0.22023178139153016
d884,12,6,0,0.1205067036556664,0.10207620409321902,0.6780104712041884,0.1736780309163568,0.27119578584556603
all,12,6,0,0.11215643808722502,0.09070375593642531,0.9319371727748691,0.16054569198230023,0.24248222911828643
a650,13,6,0,0.11002817560459305,0.0950528805649604,0.6465968586387435,0.1563669064661356,0.22956389783455
38b8,13,6,0,0.10974235155833247,0.10633029407547918,0.5052356020942408,0.1463082886685786,0.2236806594612724
14df,13,6,0,0.09622334929554655,0.09083863477460266,0.7172774869109948,0.13152596225332408,0.20377638551324972
d884,13,6,0,0.11917730513060831,0.09322362889920159,0.662303664921466,0.1675039568045706,0.2471839022977202
all,13,6,0,0.10049407734660595,0.0805707863310253,0.9267015706806283,0.14422237030066642,0.21140917525660907
a650,15,6,0,0.10288080704035386,0.08334366249746171,0.5837696335078534,0.14387234248381128,0.21322212373676402
38b8,15,6,0,0.0965438393940917,0.08953465891808383,0.43717277486910994,0.13588202054395118,0.20007411382202472
14df,15,6,0,0.1104127606305164,0.09705961618450343,0.6832460732984293,0.15524038078490957,0.23537069099965383
d884,15,6,0,0.12430338875707275,0.10044577562020433,0.5968586387434555,0.17730398024778365,0.2634635293451927
all,15,6,0,0.11322153398605003,0.09037111995664864,0.900523560209424,0.16090440735493033,0.23492541477384654
a650,16,6,0,0.10136392787415938,0.08053879888610571,0.5261780104712042,0.14680157495208584,0.205238233062761
38b8,16,6,0,0.09185159630181185,0.08926771703422397,0.39528795811518325,0.1256344010912338,0.1990624323775766
14df,16,6,0,0.10627723027177355,0.09093584985810721,0.6387434554973822,0.15178288093680758,0.2216820246808361
d884,16,6,0,0.10663653555801779,0.09070845542436527,0.5549738219895288,0.14796366268211655,0.22712590833737317
all,16,6,0,0.10902960550533315,0.08441240112122861,0.8743455497382199,0.16090787933261552,0.22623845903227288
a650,17,6,0,0.09308580405123962,0.07972359192761388,0.48429319371727747,0.12782397546063892,0.19403947784392137
38b8,17,6,0,0.0961223850166225,0.08314191935994475,0.387434554973822,0.13724352125328057,0.1954979934531535
14df,17,6,0,0.10311100584746749,0.09384937908221025,0.6256544502617801,0.14444881824664713,0.22412996949891445
d884,17,6,0,0.1240972397688497,0.10619674662141051,0.5287958115183246,0.17223462673961865,0.2726406682138617
all,17,6,0,0.10178468437896027,0.0830899084034348,0.8638743455497382,0.14576687171443986,0.21709712198817888
a650,18,6,0,0.11247744417676386,0.09037456781557651,0.4424083769633508,0.1612543904712111,0.23045374442245586
38b8,18,6,0,0.09169183972892059,0.09041135829678072,0.3481675392670157,0.12501031949234356,0.1989908452375721
14df,18,6,0,0.09970372380916862,0.09172634091543369,0.6020942408376964,0.13031318854018026,0.22588020373658
d884,18,6,0,0.12021838621502903,0.10467026284788042,0.49214659685863876,0.1676667847290498,0.24903098373596583
all,18,6,0,0.09659732045411676,0.08409915030028318,0.8403141361256544,0.13449617108535394,0.20801525590538558
a650,19,6,0,0.10999300850867601,0.09079346122880737,0.4031413612565445,0.1502616920466043,0.23797716496634638
38b8,19,6,0,0.09548193510418748,0.07786258328553246,0.31413612565445026,0.13281221271640967,0.20519375463558187
14df,19,6,0,0.10707706214028183,0.09455321725876879,0.5890052356020943,0.15178114520012276,0.23688513566742722
d884,19,6,0,0.11505427025803137,0.10518905337153298,0.46596858638743455,0.151828989578936,0.2671360806490125
all,19,6,0,0.10605436776018755,0.090050781263741,0.819371727748691,0.15125077659182082,0.2392721498167254
a650,20,6,0,0.10611791120960191,0.08715684179401516,0.36387434554973824,0.14714780946041767,0.22141570194676785
38b8,20,6,0,0.10079996789490295,0.07909890670137212,0.2696335078534031,0.1333342089138539,0.20208509277526948
14df,20,6,0,0.11387400759280052,0.09675953504435476,0.5418848167539267,0.156845090013205,0.24080706312189037
d884,20,6,0,0.12424785443721294,0.10655017905568206,0.4214659685863874,0.17365768442560214,0.27807682096223446
all,20,6,0,0.10349702432580332,0.08214625785890253,0.7670157068062827,0.14131626514355972,0.2099239120728447
a650,21,6,0,0.10703235276223326,0.09395402050215412,0.32722513089005234,0.1479546282821529,0.23254447388860275
38b8,21,6,0,0.10362825389489992,0.08885802165357368,0.2617801047120419,0.1348609945262247,0.2353185664357508
14df,21,6,0,0.1117374832149322,0.09335736779989874,0.5157068062827225,0.1626621416027174,0.23684915732561196
